Date,T2M,T2M_MAX,T2M_MIN,QV2M,PRECTOTCORR,PS,WS2M,WS10M,WD10M,TS,RH2M,WD2M
4/30/1981,26.5,33.16,21.89,8.61,1.05,97.41,3.98,5.38,183.2,26.61,40.18,184.3
5/1/1981,27.62,33.9,22.07,5.89,0.06,97.05,4.14,5.51,251.8,28.58,26.8,252.3
5/2/1981,22.62,28.62,17.27,4.1,0.02,97.48,3.45,4.59,336.4,24.5,24.05,337.9
5/3/1981,21.44,28.71,13.94,3.61,0,97.78,1.65,2.51,306.1,23.32,24.13,313.5
5/4/1981,21.26,28.19,15.51,4.12,0,97.7,3.37,4.66,285,22.75,25.51,285.9
5/5/1981,22.51,31.43,12.75,2.85,0,97.68,2.22,3.09,267.1,22.82,17.7,265.5
5/6/1981,24.98,33.89,15.63,3.68,0,97.93,2.22,3.3,74.5,26,19.95,78.3
5/7/1981,26.5,36.37,16.07,3.75,0,97.88,2.53,3.59,119.8,28.11,19.16,123.2
5/8/1981,29.42,38.47,20.66,3.52,0,97.24,3.58,4.91,162.6,28.98,14.77,163
5/9/1981,30.13,40.07,20.13,3.43,0,96.99,2.49,3.67,240.9,30.99,13.24,237.3
5/10/1981,29.51,36.48,22.68,4.69,0.03,97.12,3.61,5.05,271.3,29.24,17.92,271.3
5/11/1981,24.55,31.68,17.21,4.31,0,97.7,3.15,4.21,9.2,26.39,23.51,8.6
5/12/1981,24.47,32.36,16.52,4.4,0,97.69,2.93,3.93,10.5,26.58,24.85,10.6
5/13/1981,25.98,34.42,17.22,4.58,0,97.51,3.18,4.29,47.6,27.83,24.02,49.7
5/14/1981,28.5,37.05,19.67,4.85,0,97.22,4.13,5.53,135.9,29,20.83,134.9
5/15/1981,28.48,33.79,22.46,5.2,0,97.07,3.69,4.88,337.7,29.21,21.35,336.7
5/16/1981,21.87,26.3,17.44,7.5,0,97.93,4.48,5.78,11,24.17,46.57,10.7
5/17/1981,21.43,28.96,13.33,6.22,0,98.18,3.7,4.85,59.9,23.38,43.14,60.3
5/18/1981,24.14,31.25,16.92,5.22,0,98.32,3.64,4.92,86.7,25.78,29.69,87.3
